basket_id,t,customer_id,cluster,last_cat,dayofweek,promo_any,action_rec,action_rec_prob,purchased_cat,clicked,reward
6835,0,541,1,START,6,0,Bakery,0.0859,Household,0,0.71
6835,1,541,1,Household,6,0,Pet,0.0543,PersonalCare,0,0.22
6835,2,541,1,PersonalCare,6,0,Pet,0.0543,Grocery,0,0.75
6835,3,541,1,Grocery,6,0,Bakery,0.0853,Home,0,0.57
6835,4,541,1,Home,6,0,Electronics,0.0854,PersonalCare,0,0.76
6836,0,541,1,START,3,0,Beverages,0.1094,Grocery,0,0.13
6837,0,541,1,START,6,0,Home,0.0625,Electronics,0,3.81
6837,1,541,1,Electronics,6,0,Snacks,0.1162,Pet,0,0.14
6837,2,541,1,Pet,6,0,Bakery,0.0855,Grocery,0,0.17
6837,3,541,1,Grocery,6,0,Household,0.0698,Electronics,0,2.33
6837,4,541,1,Electronics,6,0,Dairy,0.0775,Electronics,0,8.74
6837,5,541,1,Electronics,6,0,Electronics,0.0937,PersonalCare,0,0.21
6838,0,542,1,START,5,0,Bakery,0.0859,Produce,0,0.13
6838,1,542,1,Produce,5,0,Home,0.0621,Produce,0,0.1
6838,2,542,1,Produce,5,0,Pet,0.0543,Dairy,0,0.62
6838,3,542,1,Dairy,5,0,Beauty,0.0775,Electronics,0,18.78
6838,4,542,1,Electronics,5,0,Grocery,0.0697,Bakery,0,0.04
6838,5,542,1,Bakery,5,0,Beverages,0.1084,PersonalCare,0,1.2
6838,6,542,1,PersonalCare,5,0,Electronics,0.0853,Beauty,0,1.19
6838,7,542,1,Beauty,5,0,Beverages,0.1085,Dairy,0,0.15
6838,8,542,1,Dairy,5,0,Dairy,0.0853,Pet,0,0.41
6838,9,542,1,Pet,5,0,Snacks,0.1166,Snacks,1,0.35
6839,0,542,1,START,5,1,Beauty,0.0781,Dairy,0,0.16
6839,1,542,1,Dairy,5,1,Beauty,0.0775,Dairy,0,0.15
6839,2,542,1,Dairy,5,1,Dairy,0.0853,Pet,0,0.8
6839,3,542,1,Pet,5,1,Grocery,0.0699,Grocery,1,2.21
6839,4,542,1,Grocery,5,1,Produce,0.0698,Electronics,0,3.81
6839,5,542,1,Electronics,5,1,Dairy,0.0775,Produce,0,0.05
6839,6,542,1,Produce,5,1,Produce,0.0768,Pet,0,0.07
6839,7,542,1,Pet,5,1,Home,0.0622,Electronics,0,1.19
6839,8,542,1,Electronics,5,1,Bakery,0.0852,Baby,0,0.45
6839,9,542,1,Baby,5,1,Grocery,0.07,Home,0,4.63
6840,0,542,1,START,5,0,Electronics,0.0859,Beverages,0,0.09
6840,1,542,1,Beverages,5,0,PersonalCare,0.0773,Beauty,0,1.89
6841,0,542,1,START,3,1,Pet,0.0547,Produce,0,0.1
6841,1,542,1,Produce,3,1,Beverages,0.1086,Baby,0,2.88
6841,2,542,1,Baby,3,1,PersonalCare,0.0778,Household,0,0.18
6841,3,542,1,Household,3,1,Snacks,0.1164,Beverages,0,0.16
6841,4,542,1,Beverages,3,1,Dairy,0.0773,Household,0,0.98
6842,0,542,1,START,2,1,Bakery,0.0859,Electronics,0,1.39
6842,1,542,1,Electronics,2,1,Snacks,0.1162,Electronics,0,3.23
6842,2,542,1,Electronics,2,1,Grocery,0.0697,Pet,0,0.11
6843,0,542,1,START,0,0,Beauty,0.0781,PersonalCare,0,2.15
6843,1,542,1,PersonalCare,0,0,Snacks,0.1163,Produce,0,0.08
6843,2,542,1,Produce,0,0,PersonalCare,0.0776,Electronics,0,4.66
6844,0,542,1,START,6,0,Beverages,0.1094,Snacks,0,0.04
6844,1,542,1,Snacks,6,0,Snacks,0.1274,Beverages,0,0.19
6844,2,542,1,Beverages,6,0,Beverages,0.119,Snacks,0,0.14
6844,3,542,1,Snacks,6,0,Beauty,0.0772,Produce,0,0.23
6844,4,542,1,Produce,6,0,Bakery,0.0853,Snacks,0,0.14
6845,0,542,1,START,3,0,Grocery,0.0703,Electronics,0,3.57
6845,1,542,1,Electronics,3,0,Bakery,0.0852,Bakery,1,2.29
6845,2,542,1,Bakery,3,0,Beauty,0.0775,Bakery,0,0.06
6845,3,542,1,Bakery,3,0,PersonalCare,0.0775,PersonalCare,1,23.04
6846,0,542,1,START,3,1,Beverages,0.1094,Household,0,0.61
6846,1,542,1,Household,3,1,Pet,0.0543,Produce,0,0.3
6846,2,542,1,Produce,3,1,Bakery,0.0853,Dairy,0,0.41
6846,3,542,1,Dairy,3,1,Produce,0.0698,Produce,1,0.21
6846,4,542,1,Produce,3,1,Home,0.0621,Electronics,0,4.54
6847,0,542,1,START,2,0,Produce,0.0703,Bakery,0,0.22
6847,1,542,1,Bakery,2,0,Beverages,0.1084,Dairy,0,0.14
6847,2,542,1,Dairy,2,0,Household,0.0698,Bakery,0,0.26
6847,3,542,1,Bakery,2,0,Produce,0.0697,Produce,1,0.42
6848,0,542,1,START,5,0,Household,0.0703,Beauty,0,1.02
6848,1,542,1,Beauty,5,0,Pet,0.0543,Snacks,0,0.07
6848,2,542,1,Snacks,5,0,Bakery,0.0849,Household,0,0.29
6848,3,542,1,Household,5,0,Dairy,0.0776,Beauty,0,2.92
6848,4,542,1,Beauty,5,0,Snacks,0.1163,Beauty,0,1.19
6848,5,542,1,Beauty,5,0,Household,0.0698,Electronics,0,5.13
6848,6,542,1,Electronics,5,0,Dairy,0.0775,Dairy,1,0.79
6849,0,542,1,START,2,1,PersonalCare,0.0781,Electronics,0,7.61
6849,1,542,1,Electronics,2,1,Dairy,0.0775,PersonalCare,0,1.18
6849,2,542,1,PersonalCare,2,1,Beauty,0.0775,Dairy,0,0.14
6849,3,542,1,Dairy,2,1,Dairy,0.0853,Beverages,0,0.11
6849,4,542,1,Beverages,2,1,Produce,0.0696,Beverages,0,0.1
6850,0,542,1,START,1,0,Beverages,0.1094,Beauty,0,2.92
6850,1,542,1,Beauty,1,0,Bakery,0.0853,Pet,0,1.36
6851,0,542,1,START,1,0,Grocery,0.0703,Beverages,0,0.23
6851,1,542,1,Beverages,1,0,Grocery,0.0696,Snacks,0,0.08
6852,0,542,1,START,1,1,Household,0.0703,Beverages,0,0.09
6852,1,542,1,Beverages,1,1,Produce,0.0696,Baby,0,0.63
6853,0,543,2,START,2,0,Beauty,0.1045,Dairy,0,0.23
6853,1,543,2,Dairy,2,0,Household,0.0741,Electronics,0,3.8
6853,2,543,2,Electronics,2,0,Home,0.103,Home,1,18.18
6853,3,543,2,Home,2,0,Household,0.0739,Produce,0,0.1
6853,4,543,2,Produce,2,0,PersonalCare,0.0888,Produce,0,0.06
6853,5,543,2,Produce,2,0,Baby,0.0222,Beverages,0,0.28
6854,0,543,2,START,3,0,Produce,0.0821,Home,0,2.73
6854,1,543,2,Home,3,0,Produce,0.0812,Snacks,0,0.14
6854,2,543,2,Snacks,3,0,PersonalCare,0.089,Beverages,0,0.23
6854,3,543,2,Beverages,3,0,Snacks,0.0593,Produce,0,0.12
6855,0,543,2,START,1,0,Dairy,0.0672,Household,0,0.54
6855,1,543,2,Household,1,0,Home,0.1037,Bakery,0,0.09
6855,2,543,2,Bakery,1,0,Electronics,0.1408,Electronics,1,4.17
6856,0,543,2,START,2,0,PersonalCare,0.0896,Beauty,0,0.66
6856,1,543,2,Beauty,2,0,Electronics,0.1403,Snacks,0,0.14
6856,2,543,2,Snacks,2,0,Beauty,0.1039,Household,0,0.58
6857,0,543,2,START,4,0,Electronics,0.1418,Bakery,0,0.14
6857,1,543,2,Bakery,4,0,Snacks,0.0593,Home,0,2.82
6857,2,543,2,Home,4,0,Produce,0.0812,Grocery,0,0.27
6857,3,543,2,Grocery,4,0,PersonalCare,0.089,PersonalCare,1,5.09
6857,4,543,2,PersonalCare,4,0,Pet,0.0518,Household,0,0.94
6858,0,543,2,START,5,0,Home,0.1045,PersonalCare,0,0.62
6858,1,543,2,PersonalCare,5,0,Home,0.1036,Bakery,0,0.27
6858,2,543,2,Bakery,5,0,Beverages,0.0741,PersonalCare,0,0.24
6859,0,543,2,START,4,0,Bakery,0.0672,PersonalCare,0,0.17
6859,1,543,2,PersonalCare,4,0,Beverages,0.074,Dairy,0,0.16
6859,2,543,2,Dairy,4,0,Produce,0.0815,Electronics,0,3.23
6859,3,543,2,Electronics,4,0,Electronics,0.1538,Electronics,1,4.17
6859,4,543,2,Electronics,4,0,Bakery,0.0662,Electronics,0,2.2
6859,5,543,2,Electronics,4,0,Produce,0.0809,Beauty,0,1.99
6859,6,543,2,Beauty,4,0,Dairy,0.0665,Dairy,1,0.76
6859,7,543,2,Dairy,4,0,Pet,0.0519,PersonalCare,0,0.62
6859,8,543,2,PersonalCare,4,0,Beauty,0.1036,Beauty,1,19.83
6859,9,543,2,Beauty,4,0,Pet,0.0517,Pet,1,3.19
6860,0,543,2,START,4,0,Bakery,0.0672,Pet,0,0.64
6860,1,543,2,Pet,4,0,Beauty,0.1039,PersonalCare,0,2.15
6860,2,543,2,PersonalCare,4,0,Dairy,0.0666,Grocery,0,0.17
6860,3,543,2,Grocery,4,0,Beverages,0.0742,Electronics,0,4.19
6860,4,543,2,Electronics,4,0,Dairy,0.0662,Beauty,0,3.51
6861,0,543,2,START,5,1,Pet,0.0522,Snacks,0,0.21
6861,1,543,2,Snacks,5,1,Beverages,0.0742,Home,0,13.83
6861,2,543,2,Home,5,1,Pet,0.0517,Home,0,5.53
6861,3,543,2,Home,5,1,Home,0.1137,Electronics,0,1.82
6861,4,543,2,Electronics,5,1,Bakery,0.0662,Electronics,0,4.26
6861,5,543,2,Electronics,5,1,Dairy,0.0662,Produce,0,0.1
6861,6,543,2,Produce,5,1,Beauty,0.1036,Produce,0,0.59
6861,7,543,2,Produce,5,1,Pet,0.0518,Pet,1,0.5
6861,8,543,2,Pet,5,1,Pet,0.0572,Household,0,0.35
6861,9,543,2,Household,5,1,Beauty,0.1037,Electronics,0,3.99
6862,0,543,2,START,3,1,Grocery,0.0597,Bakery,0,0.26
6862,1,543,2,Bakery,3,1,Dairy,0.0667,Beauty,0,5.25
6862,2,543,2,Beauty,3,1,Dairy,0.0665,Bakery,0,0.2
6862,3,543,2,Bakery,3,1,Home,0.1038,Home,1,46.11
6862,4,543,2,Home,3,1,Produce,0.0812,Grocery,0,0.38
6862,5,543,2,Grocery,3,1,Electronics,0.1409,Electronics,1,9.25
6862,6,543,2,Electronics,3,1,Bakery,0.0662,Home,0,1.21
6863,0,543,2,START,5,0,Bakery,0.0672,Household,0,0.54
6863,1,543,2,Household,5,0,Bakery,0.0667,Dairy,0,0.31
6863,2,543,2,Dairy,5,0,Bakery,0.0667,Beverages,0,0.17
6863,3,543,2,Beverages,5,0,Electronics,0.1407,Beverages,0,0.22
6863,4,543,2,Beverages,5,0,Beauty,0.1037,PersonalCare,0,0.52
6864,0,543,2,START,4,0,Bakery,0.0672,Electronics,0,3.13
6865,0,543,2,START,1,0,Grocery,0.0597,Bakery,0,0.69
6865,1,543,2,Bakery,1,0,Beauty,0.1038,Produce,0,0.1
6865,2,543,2,Produce,1,0,Home,0.1036,PersonalCare,0,0.52
6865,3,543,2,PersonalCare,1,0,Home,0.1036,PersonalCare,0,0.6
6866,0,543,2,START,6,1,PersonalCare,0.0896,Pet,0,0.16
6866,1,543,2,Pet,6,1,PersonalCare,0.0891,Dairy,0,0.14
6866,2,543,2,Dairy,6,1,Household,0.0741,Bakery,0,0.27
6866,3,543,2,Bakery,6,1,Home,0.1038,Home,1,28.34
6866,4,543,2,Home,6,1,Household,0.0739,Electronics,0,1.45
6866,5,543,2,Electronics,6,1,PersonalCare,0.0883,Snacks,0,0.22
6867,0,544,4,START,5,0,Produce,0.0758,Beverages,0,0.21
6867,1,544,4,Beverages,5,0,Dairy,0.0752,Beauty,0,4.59
6867,2,544,4,Beauty,5,0,Produce,0.0752,Produce,1,1.23
6867,3,544,4,Produce,5,0,Snacks,0.0752,Snacks,1,3.22
6867,4,544,4,Snacks,5,0,Electronics,0.0451,Grocery,0,0.25
6868,0,544,4,START,3,0,Home,0.0758,Household,0,0.54
6868,1,544,4,Household,3,0,Bakery,0.0752,PersonalCare,0,0.44
6868,2,544,4,PersonalCare,3,0,Dairy,0.0752,Grocery,0,0.32
6868,3,544,4,Grocery,3,0,Beverages,0.0752,Beauty,0,1.76
6868,4,544,4,Beauty,3,0,Beverages,0.0752,Snacks,0,0.1
6869,0,544,4,START,1,0,Snacks,0.0758,Home,0,8.52
6869,1,544,4,Home,1,0,Bakery,0.0752,Electronics,0,3.13
6869,2,544,4,Electronics,1,0,Bakery,0.0754,Produce,0,0.64
6869,3,544,4,Produce,1,0,Pet,0.1504,Grocery,0,0.76
6870,0,544,4,START,3,0,Pet,0.1515,Produce,0,0.04
6870,1,544,4,Produce,3,0,Produce,0.0827,Pet,0,0.3
6870,2,544,4,Pet,3,0,Beauty,0.0672,Pet,0,0.89
6870,3,544,4,Pet,3,0,Grocery,0.0746,Home,0,5.53
6870,4,544,4,Home,3,0,Home,0.0827,Home,1,17.22
6870,5,544,4,Home,3,0,Beauty,0.0677,Grocery,0,0.14
6871,0,544,4,START,2,0,PersonalCare,0.0758,Beverages,0,0.28
6871,1,544,4,Beverages,2,0,Pet,0.1504,PersonalCare,0,0.44
6871,2,544,4,PersonalCare,2,0,Snacks,0.0752,Pet,0,1.36
6871,3,544,4,Pet,2,0,Grocery,0.0746,Produce,0,0.08
6872,0,544,4,START,2,0,Dairy,0.0758,PersonalCare,0,0.5
6872,1,544,4,PersonalCare,2,0,PersonalCare,0.0827,Bakery,0,0.14
6873,0,544,4,START,5,0,PersonalCare,0.0758,Bakery,0,0.26
6874,0,544,4,START,1,1,Dairy,0.0758,Dairy,1,0.88
6874,1,544,4,Dairy,1,1,PersonalCare,0.0752,Bakery,0,0.49
6874,2,544,4,Bakery,1,1,PersonalCare,0.0752,Bakery,0,0.16
6875,0,544,4,START,6,0,Snacks,0.0758,Pet,0,0.32
6875,1,544,4,Pet,6,0,Pet,0.1642,Pet,1,0.44
6875,2,544,4,Pet,6,0,Baby,0.0522,Pet,0,1.07
6875,3,544,4,Pet,6,0,Household,0.0746,Grocery,0,0.91
6876,0,545,4,START,4,1,Pet,0.1515,Snacks,0,0.08
6876,1,545,4,Snacks,4,1,Beauty,0.0677,Beauty,1,11.27
6876,2,545,4,Beauty,4,1,Snacks,0.0752,Beauty,0,1.19
6876,3,545,4,Beauty,4,1,Home,0.0752,Pet,0,0.4
6876,4,545,4,Pet,4,1,Pet,0.1642,Electronics,0,4.76
6876,5,545,4,Electronics,4,1,PersonalCare,0.0754,Electronics,0,3.13
6876,6,545,4,Electronics,4,1,Household,0.0754,Electronics,0,2.33
6876,7,545,4,Electronics,4,1,PersonalCare,0.0754,Bakery,0,0.27
6876,8,545,4,Bakery,4,1,Grocery,0.0752,Electronics,0,4.76
6877,0,545,4,START,3,1,Bakery,0.0758,Pet,0,0.11
6877,1,545,4,Pet,3,1,Beverages,0.0746,PersonalCare,0,0.42
6878,0,545,4,START,4,0,Dairy,0.0758,Grocery,0,0.38
6878,1,545,4,Grocery,4,0,Grocery,0.0827,Bakery,0,0.05
6878,2,545,4,Bakery,4,0,Electronics,0.0451,Pet,0,0.32
6878,3,545,4,Pet,4,0,Home,0.0746,Bakery,0,0.21
6878,4,545,4,Bakery,4,0,Grocery,0.0752,Beauty,0,1.69
6878,5,545,4,Beauty,4,0,Pet,0.1505,Baby,0,0.84
6878,6,545,4,Baby,4,0,Snacks,0.0754,Electronics,0,3.8
6879,0,545,4,START,3,1,PersonalCare,0.0758,Snacks,0,0.08
6879,1,545,4,Snacks,3,1,Beverages,0.0752,Bakery,0,0.26
6879,2,545,4,Bakery,3,1,Pet,0.1504,Grocery,0,0.29
6879,3,545,4,Grocery,3,1,PersonalCare,0.0752,Beauty,0,0.94
6879,4,545,4,Beauty,3,1,Electronics,0.0451,Beauty,0,1.69
6879,5,545,4,Beauty,3,1,PersonalCare,0.0752,Snacks,0,0.05
6879,6,545,4,Snacks,3,1,Beauty,0.0677,Grocery,0,0.82
6880,0,545,4,START,1,0,Electronics,0.0455,Pet,0,1.77
6880,1,545,4,Pet,1,0,Pet,0.1642,Baby,0,1.02
6880,2,545,4,Baby,1,0,Electronics,0.0452,Produce,0,0.05
6880,3,545,4,Produce,1,0,Household,0.0752,Household,1,4.08
6881,0,545,4,START,2,0,Produce,0.0758,Beauty,0,1.76
6881,1,545,4,Beauty,2,0,Home,0.0752,Produce,0,0.16
6881,2,545,4,Produce,2,0,Pet,0.1504,Electronics,0,4.61
6882,0,545,4,START,6,0,Beauty,0.0682,Pet,0,0.43
6882,1,545,4,Pet,6,0,Grocery,0.0746,Dairy,0,0.15
6882,2,545,4,Dairy,6,0,Produce,0.0752,Household,0,1.14
6883,0,545,4,START,4,0,Household,0.0758,Produce,0,0.09
6883,1,545,4,Produce,4,0,Grocery,0.0752,Bakery,0,0.04
6883,2,545,4,Bakery,4,0,Dairy,0.0752,Pet,0,0.21
6883,3,545,4,Pet,4,0,Snacks,0.0746,Snacks,1,0.43
6883,4,545,4,Snacks,4,0,Snacks,0.0827,Pet,0,0.1
6884,0,545,4,START,0,1,Snacks,0.0758,PersonalCare,0,0.41
6884,1,545,4,PersonalCare,0,1,Home,0.0752,Produce,0,0.05
6884,2,545,4,Produce,0,1,Home,0.0752,Beauty,0,0.33
6885,0,545,4,START,0,0,Beauty,0.0682,Baby,0,0.96
6885,1,545,4,Baby,0,0,Household,0.0754,Pet,0,0.07
6885,2,545,4,Pet,0,0,Pet,0.1642,Snacks,0,0.05
6886,0,546,3,START,6,0,Household,0.0806,Produce,0,0.13
6886,1,546,3,Produce,6,0,Dairy,0.0875,Home,0,1.71
6886,2,546,3,Home,6,0,Bakery,0.08,Beauty,0,2.24
6886,3,546,3,Beauty,6,0,Beauty,0.0793,PersonalCare,0,0.88
6886,4,546,3,PersonalCare,6,0,Electronics,0.04,PersonalCare,0,0.17
6886,5,546,3,PersonalCare,6,0,Electronics,0.04,Bakery,0,0.79
6886,6,546,3,Bakery,6,0,Baby,0.048,Pet,0,0.32
6886,7,546,3,Pet,6,0,Snacks,0.0641,Produce,0,0.1
6887,0,546,3,START,3,1,Produce,0.1371,Electronics,0,2.51
6887,1,546,3,Electronics,3,1,Produce,0.1365,Baby,0,0.36
6887,2,546,3,Baby,3,1,Snacks,0.0642,Household,0,0.23
6887,3,546,3,Household,3,1,Dairy,0.088,PersonalCare,0,1.25
6887,4,546,3,PersonalCare,3,1,PersonalCare,0.0967,Beauty,0,2.97
6887,5,546,3,Beauty,3,1,Dairy,0.0881,Pet,0,0.06
6888,0,546,3,START,6,0,Beverages,0.0726,PersonalCare,0,0.6
6888,1,546,3,PersonalCare,6,0,Produce,0.1359,Beauty,0,0.61
6888,2,546,3,Beauty,6,0,Grocery,0.0801,Produce,0,0.08
6889,0,546,3,START,3,0,Electronics,0.0403,Dairy,0,0.12
6889,1,546,3,Dairy,3,0,Beauty,0.0719,Beverages,0,0.35
6889,2,546,3,Beverages,3,0,Baby,0.048,Bakery,0,0.16
6889,3,546,3,Bakery,3,0,Beauty,0.072,Household,0,0.28
6889,4,546,3,Household,3,0,Bakery,0.08,Beauty,0,1.69
6890,0,546,3,START,1,0,Grocery,0.0806,Snacks,0,0.09
6890,1,546,3,Snacks,1,0,Produce,0.1362,Dairy,0,0.33
6890,2,546,3,Dairy,1,0,Pet,0.0639,Beauty,0,1.07
6890,3,546,3,Beauty,1,0,Grocery,0.0801,Beverages,0,0.12
6891,0,546,3,START,2,0,PersonalCare,0.0887,Pet,0,0.48
6891,1,546,3,Pet,2,0,Dairy,0.0881,Home,0,2.32
6892,0,546,3,START,1,0,Home,0.0806,Produce,0,0.08
6892,1,546,3,Produce,1,0,Produce,0.1488,Dairy,0,0.17
6892,2,546,3,Dairy,1,0,Dairy,0.0967,PersonalCare,0,0.88
6892,3,546,3,PersonalCare,1,0,Household,0.0799,Beauty,0,0.53
6892,4,546,3,Beauty,1,0,Beverages,0.0721,Household,0,0.17
6893,0,546,3,START,2,0,Dairy,0.0887,Household,0,0.46
6893,1,546,3,Household,2,0,Baby,0.048,Home,0,1.74
6893,2,546,3,Home,2,0,Bakery,0.08,Dairy,0,0.15
6893,3,546,3,Dairy,2,0,Household,0.0799,Baby,0,1.02
6893,4,546,3,Baby,2,0,Pet,0.0642,Snacks,0,0.17
6893,5,546,3,Snacks,2,0,Home,0.0801,Pet,0,0.16
6894,0,546,3,START,1,1,PersonalCare,0.0887,Snacks,0,0.21
6894,1,546,3,Snacks,1,1,Pet,0.0641,Beverages,0,0.21
6894,2,546,3,Beverages,1,1,Beverages,0.0793,Produce,0,0.07
6894,3,546,3,Produce,1,1,Home,0.0796,Grocery,0,0.31
6894,4,546,3,Grocery,1,1,Home,0.08,Home,1,28.34
6895,0,546,3,START,4,0,PersonalCare,0.0887,Beauty,0,1.99
6896,0,547,3,START,3,0,PersonalCare,0.0887,Beverages,0,0.22
6896,1,547,3,Beverages,3,0,Baby,0.048,Beverages,0,0.21
6897,0,547,3,START,2,1,Electronics,0.0403,Beverages,0,0.2
6897,1,547,3,Beverages,2,1,Household,0.0801,Beauty,0,1.76
6897,2,547,3,Beauty,2,1,PersonalCare,0.0881,Bakery,0,0.25
6897,3,547,3,Bakery,2,1,Dairy,0.088,PersonalCare,0,0.24
6897,4,547,3,PersonalCare,2,1,Beverages,0.0719,Pet,0,0.27
6897,5,547,3,Pet,2,1,Pet,0.0705,Baby,0,1.65
6898,0,547,3,START,3,0,Baby,0.0484,Beverages,0,0.31
6898,1,547,3,Beverages,3,0,Dairy,0.0881,Bakery,0,0.34
6898,2,547,3,Bakery,3,0,Snacks,0.064,PersonalCare,0,0.27
6899,0,547,3,START,0,1,PersonalCare,0.0887,Produce,0,0.08
6899,1,547,3,Produce,0,1,Household,0.0796,Beauty,0,2.92
6899,2,547,3,Beauty,0,1,Baby,0.048,Baby,1,3.91
6899,3,547,3,Baby,0,1,Home,0.0803,Produce,0,0.03
6900,0,547,3,START,2,0,Home,0.0806,Dairy,0,0.39
6900,1,547,3,Dairy,2,0,Snacks,0.0639,Pet,0,0.29
6900,2,547,3,Pet,2,0,PersonalCare,0.0881,Produce,0,0.05
6900,3,547,3,Produce,2,0,Produce,0.1488,Electronics,0,2.67
6900,4,547,3,Electronics,2,0,Bakery,0.0803,Electronics,0,6.26
6901,0,547,3,START,5,0,Grocery,0.0806,Beauty,0,0.61
6901,1,547,3,Beauty,5,0,Beverages,0.0721,Baby,0,1.0
6902,0,547,3,START,2,1,Dairy,0.0887,Household,0,0.58
6902,1,547,3,Household,2,1,Dairy,0.088,Dairy,1,2.41
6903,0,547,3,START,2,0,Household,0.0806,Bakery,0,0.22
6903,1,547,3,Bakery,2,0,Bakery,0.088,Electronics,0,3.23
6903,2,547,3,Electronics,2,0,Snacks,0.0643,Dairy,0,0.2
6903,3,547,3,Dairy,2,0,Grocery,0.0799,Dairy,0,0.04
6904,0,547,3,START,4,0,Snacks,0.0645,Beauty,0,0.66
6904,1,547,3,Beauty,4,0,Dairy,0.0881,Beauty,0,1.07
6904,2,547,3,Beauty,4,0,Pet,0.0641,Home,0,5.68
6904,3,547,3,Home,4,0,Snacks,0.064,Pet,0,0.89
6905,0,547,3,START,0,0,Electronics,0.0403,Dairy,0,0.36
6905,1,547,3,Dairy,0,0,Beverages,0.0719,Home,0,6.59
6906,0,547,3,START,4,0,Beverages,0.0726,Home,0,2.82
6906,1,547,3,Home,4,0,Grocery,0.08,Snacks,0,0.05
6907,0,547,3,START,1,0,Household,0.0806,Baby,0,0.96
6907,1,547,3,Baby,1,0,Home,0.0803,Beauty,0,1.76
6907,2,547,3,Beauty,1,0,Dairy,0.0881,Bakery,0,0.15
6907,3,547,3,Bakery,1,0,Produce,0.136,Bakery,0,0.09
6908,0,547,3,START,0,0,Bakery,0.0806,Produce,0,0.07
6908,1,547,3,Produce,0,0,Pet,0.0636,Produce,0,0.08
6908,2,547,3,Produce,0,0,Bakery,0.0796,Dairy,0,0.06
6909,0,547,3,START,5,0,Grocery,0.0806,Home,0,2.86
6909,1,547,3,Home,5,0,Produce,0.136,Produce,1,1.39
6909,2,547,3,Produce,5,0,PersonalCare,0.0875,Beverages,0,0.13
6909,3,547,3,Beverages,5,0,Produce,0.1361,Pet,0,0.53
6910,0,548,1,START,4,0,PersonalCare,0.0781,Grocery,0,0.07
6910,1,548,1,Grocery,4,0,Bakery,0.0853,Grocery,0,0.41
6910,2,548,1,Grocery,4,0,Beverages,0.1086,Electronics,0,2.33
6911,0,548,1,START,6,0,Beverages,0.1094,Dairy,0,0.18
6911,1,548,1,Dairy,6,0,PersonalCare,0.0775,Snacks,0,0.11
6911,2,548,1,Snacks,6,0,Beauty,0.0772,Electronics,0,3.13
6911,3,548,1,Electronics,6,0,Pet,0.0542,Beverages,0,0.1
6911,4,548,1,Beverages,6,0,Beverages,0.119,PersonalCare,0,0.45
6911,5,548,1,PersonalCare,6,0,Snacks,0.1163,Beauty,0,0.61
6911,6,548,1,Beauty,6,0,Beauty,0.0853,Pet,0,0.33
6912,0,548,1,START,4,0,Baby,0.0391,Household,0,0.29
6912,1,548,1,Household,4,0,Beverages,0.1086,Snacks,0,0.22
6913,0,548,1,START,2,1,Electronics,0.0859,Beauty,0,1.99
6913,1,548,1,Beauty,2,1,Household,0.0698,Home,0,3.59
6913,2,548,1,Home,2,1,Pet,0.0543,Dairy,0,0.34
6913,3,548,1,Dairy,2,1,Snacks,0.1163,Bakery,0,0.41
6914,0,548,1,START,1,1,PersonalCare,0.0781,Household,0,0.6
6914,1,548,1,Household,1,1,Beverages,0.1086,Beauty,0,2.97
6914,2,548,1,Beauty,1,1,Grocery,0.0698,Home,0,2.58
6915,0,548,1,START,4,1,Bakery,0.0859,Beverages,0,0.11
6915,1,548,1,Beverages,4,1,Snacks,0.1159,Beverages,0,0.17
6915,2,548,1,Beverages,4,1,Electronics,0.085,Beauty,0,4.0
6915,3,548,1,Beauty,4,1,Beauty,0.0853,Beauty,1,9.12
6916,0,548,1,START,3,1,Produce,0.0703,Beverages,0,0.11
6916,1,548,1,Beverages,3,1,Grocery,0.0696,Snacks,0,0.15
6916,2,548,1,Snacks,3,1,Snacks,0.1274,Beauty,0,1.92
6916,3,548,1,Beauty,3,1,Beauty,0.0853,Bakery,0,0.26
6916,4,548,1,Bakery,3,1,Bakery,0.0937,Snacks,0,0.15
6916,5,548,1,Snacks,3,1,PersonalCare,0.0772,Dairy,0,0.06
6916,6,548,1,Dairy,3,1,Grocery,0.0698,Home,0,2.83
6916,7,548,1,Home,3,1,Produce,0.0699,Bakery,0,0.11
6916,8,548,1,Bakery,3,1,Baby,0.0387,Home,0,5.53
6916,9,548,1,Home,3,1,Home,0.0683,PersonalCare,0,0.33
6917,0,548,1,START,3,0,Home,0.0625,Produce,0,0.37
6917,1,548,1,Produce,3,0,Dairy,0.0776,Produce,0,0.08
6917,2,548,1,Produce,3,0,Snacks,0.1164,PersonalCare,0,0.3
6917,3,548,1,PersonalCare,3,0,Bakery,0.0853,Household,0,0.35
6917,4,548,1,Household,3,0,Snacks,0.1164,Beverages,0,0.68
6917,5,548,1,Beverages,3,0,Beverages,0.119,Produce,0,0.04
6918,0,548,1,START,1,0,Snacks,0.1172,Grocery,0,0.38
6918,1,548,1,Grocery,1,0,Dairy,0.0776,Beverages,0,0.21
6918,2,548,1,Beverages,1,0,Pet,0.0541,PersonalCare,0,0.5
6918,3,548,1,PersonalCare,1,0,Beauty,0.0775,Household,0,0.43
6918,4,548,1,Household,1,0,Home,0.0621,Snacks,0,0.14
6918,5,548,1,Snacks,1,0,Bakery,0.0849,Produce,0,0.06
6918,6,548,1,Produce,1,0,Home,0.0621,Household,0,0.55
6918,7,548,1,Household,1,0,Bakery,0.0853,Beauty,0,2.92
